,task_id,title,project_id,task_father,status,father,project,labels,reworks,lastReworks
171,7846082,"KFC | 2 POR 23,90 - OUT | AMPLIFICAÇÃO | MÍDIA",509683,7837219.0,en_proceso,"{'id': 7837219, 'title': 'KFC | 2 POR 23,90 - OUT | AMPLIFICAÇÃO'}","{'id': 509683, 'name': 'CAMPANHA 2 POR 23,90', 'client_id': 69244, 'client': {'id': 69244, 'name': 'KFC', 'client_status_id': 1}}",[],[],[]
172,7837172,"KFC | 2 POR 23,90 - OUT | MÍDIA | PM ATUALIZADO",509683,7810761.0,finalizada,"{'id': 7810761, 'title': 'KFC | 2 POR 23,90 | OUTUBRO/24'}","{'id': 509683, 'name': 'CAMPANHA 2 POR 23,90', 'client_id': 69244, 'client': {'id': 69244, 'name': 'KFC', 'client_status_id': 1}}",[],[],[]
173,7845611,"KFC | 2 POR 23,90 | MÍDIA | JOAO PIMENTA | Dark Post",509683,,finalizada,,"{'id': 509683, 'name': 'CAMPANHA 2 POR 23,90', 'client_id': 69244, 'client': {'id': 69244, 'name': 'KFC', 'client_status_id': 1}}",[],[],[]
174,7770941,BRASTEMP BLACK FRIDAY / VEM QUE TEM,506051,,finalizada,,"{'id': 506051, 'name': 'BLACK FRIDAY BRASTEMP 2024', 'client_id': 58364, 'client': {'id': 58364, 'name': 'WHIRLPOOL', 'client_status_id': 1}}",[],[],[]
175,7810790,BRASTEMP BLACK FRIDAY / ROTEIROS,506051,7814440.0,nueva,"{'id': 7814440, 'title': 'BRASTEMP BLACK FRIDAY / PRODUÇÃO FILMES'}","{'id': 506051, 'name': 'BLACK FRIDAY BRASTEMP 2024', 'client_id': 58364, 'client': {'id': 58364, 'name': 'WHIRLPOOL', 'client_status_id': 1}}",[],[],[]
176,7810794,BRASTEMP BLACK FRIDAY / PR STUNT,506051,,estancada,,"{'id': 506051, 'name': 'BLACK FRIDAY BRASTEMP 2024', 'client_id': 58364, 'client': {'id': 58364, 'name': 'WHIRLPOOL', 'client_status_id': 1}}",[],[],[]
177,7835658,CONSUL MICROONDAS / KV,503452,,estancada,,"{'id': 503452, 'name': 'MICROONDAS', 'client_id': 58364, 'client': {'id': 58364, 'name': 'WHIRLPOOL', 'client_status_id': 1}}",[],[],[]
178,7835278,DELBONI_INSTITUCIONAL_CRIAÇÃO_REFAÇÃO,487240,7398348.0,finalizada,"{'id': 7398348, 'title': 'DELBONI_INSTITUCIONAL_CRIAÇÃO_IDEAÇÃO'}","{'id': 487240, 'name': 'CAMPANHA DELBONI', 'client_id': 58416, 'client': {'id': 58416, 'name': 'DIAGNOSTICOS DA AMERICA', 'client_status_id': 1}}",[],"[{'id': 294423537, 'eventlogstable_id': 7835278, 'created_at': '2024-10-02 21:11:50', 'field_change': {'requested_by': 'client', 'description': '...', 'isEdition': False}}, {'id': 296447737, 'eventlogstable_id': 7835278, 'created_at': '2024-10-09 20:24:18', 'field_change': {'requested_by': 'client', 'description': '<p>...</p>', 'isEdition': False}}, {'id': 296884448, 'eventlogstable_id': 7835278, 'created_at': '2024-10-10 21:42:42', 'field_change': {'requested_by': 'client', 'description': '<p>...</p>', 'isEdition': False}}, {'id': 298695732, 'eventlogstable_id': 7835278, 'created_at': '2024-10-17 21:08:42', 'field_change': {'requested_by': 'client', 'description': '...', 'isEdition': False}}, {'id': 298839572, 'eventlogstable_id': 7835278, 'created_at': '2024-10-18 13:43:05', 'field_change': {'requested_by': 'client', 'description': '...', 'isEdition': False}}]","[{'id': 667408, 'task_log_id': 7835278, 'user_id': 52769, 'contact_id': None, 'date': '2024-10-18T00:00:00.000Z', 'source': 'client', 'description': '<p><span class=""mention user-mention-52930"" id=""mention-item"" data-mention=""@ARIEL XAVIER"" data-user-id=""52930"" data-mail=""ariel.xavier@dm9.com.br"">@ARIEL XAVIER</span> <span class=""mention user-mention-52712"" id=""mention-item"" data-mention=""@LUIS DE PAULA"" data-user-id=""52712"" data-mail=""luis.paula@dm9.com.br"">@LUIS DE PAULA</span>&nbsp;</p><p>meu bem,</p><p>segue retorno para ajustes:</p><ul><li>O CTA “_Agende agora seus exames” é apenas no KV “Amizade te completa + Saúde da Mulher”, pois não falamos sobre exames no texto. No restante dos KVs, o CTA é apenas “_Agende agora”</li><li>Padronizar a frase “Completo para você ser completo”, em alguns materiais está “...pra você...”</li><li>Nos relógios de rua, na primeira tela, a frase “Completo para você ser completo” está muito grande, favor retirar, mantemos apenas na última frase.</li><li>Anexo motion guide para criar o direcional de animação.</li></ul><p>Preciso de uma ajuda sua para agilizarmos essa entrega, iniciando pelos materiais de digital pois consegui pauta do RTV para tarde.</p><p>&nbsp;</p><p>tks</p><p>Lia</p>', 'field_change': {'requested_by': 'client', 'description': '<p><span class=""mention user-mention-52930"" id=""mention-item"" data-mention=""@ARIEL XAVIER"" data-user-id=""52930"" data-mail=""ariel.xavier@dm9.com.br"">@ARIEL XAVIER</span> <span class=""mention user-mention-52712"" id=""mention-item"" data-mention=""@LUIS DE PAULA"" data-user-id=""52712"" data-mail=""luis.paula@dm9.com.br"">@LUIS DE PAULA</span>&nbsp;</p><p>meu bem,</p><p>segue retorno para ajustes:</p><ul><li>O CTA “_Agende agora seus exames” é apenas no KV “Amizade te completa + Saúde da Mulher”, pois não falamos sobre exames no texto. No restante dos KVs, o CTA é apenas “_Agende agora”</li><li>Padronizar a frase “Completo para você ser completo”, em alguns materiais está “...pra você...”</li><li>Nos relógios de rua, na primeira tela, a frase “Completo para você ser completo” está muito grande, favor retirar, mantemos apenas na última frase.</li><li>Anexo motion guide para criar o direcional de animação.</li></ul><p>Preciso de uma ajuda sua para agilizarmos essa entrega, iniciando pelos materiais de digital pois consegui pauta do RTV para tarde.</p><p>&nbsp;</p><p>tks</p><p>Lia</p>', 'deadline': '2024-10-18 15:00:00', 'reason': 'adjustment', 'assignedTo': [52930], 'assignedUsers': [{'id': 52930, 'firstName': 'ARIEL', 'lastName': 'XAVIER', 'picture': 'c-3898-120735741078.jpeg', 'remainingHours': 100, 'roleId': 4, 'email': 'ariel.xavier@dm9.com.br'}], 'isEdition': False, 'attachments': '[{""id"":""8438643"",""url"":""https://cor.works/public/files/tasks/9W5W1nHNE5AAB6CubhnOgHckY5oscRPSNaDgpNqXhlTAykOBvWFBMo1evdiPE3O88d7WXCiqZ5VJ2QxNFOWbwDgiRNlSHsN3YdvfbvguEVAFgQBDphieFHwjIQt952ZssFFYL2cOtuFv3Vp5N6ijAfroczqRgJIeka5SZtzyTd0PP3JtWjn8YeoNjvj58MaoslbwsmBN85Xdwt4Ttx84Ht6oRmC1Qknen6S2AFEHKcGxZvU2CMtcQGpqPaahArPu/8438643"",""name"":""Motion Guide Online_2022.pdf"",""created_at"":""2024-10-18T13:43:02.000Z"",""source"":""S3"",""size"":""61164"",""file_type"":""pdf"",""discussions_id"":null,""user_id"":""52769"",""contact_id"":null,""media_type"":""document""}]'}, 'company_id': 3898, 'created_at': '2024-10-18 13:43:05', 'updated_at': '2024-10-18 13:43:05', 'deleted_at': None, 'reason': 'adjustment', 'deadline': '2024-10-18T15:00:00.000Z', 'attachments': [{'id': '8438643', 'url': 'https://cor.works/public/files/tasks/9W5W1nHNE5AAB6CubhnOgHckY5oscRPSNaDgpNqXhlTAykOBvWFBMo1evdiPE3O88d7WXCiqZ5VJ2QxNFOWbwDgiRNlSHsN3YdvfbvguEVAFgQBDphieFHwjIQt952ZssFFYL2cOtuFv3Vp5N6ijAfroczqRgJIeka5SZtzyTd0PP3JtWjn8YeoNjvj58MaoslbwsmBN85Xdwt4Ttx84Ht6oRmC1Qknen6S2AFEHKcGxZvU2CMtcQGpqPaahArPu/8438643', 'name': 'Motion Guide Online_2022.pdf', 'created_at': '2024-10-18T13:43:02.000Z', 'source': 'S3', 'size': '61164', 'file_type': 'pdf', 'discussions_id': None, 'user_id': '52769', 'contact_id': None, 'media_type': 'document'}]}, {'id': 667106, 'task_log_id': 7835278, 'user_id': 52769, 'contact_id': None, 'date': '2024-10-17T00:00:00.000Z', 'source': 'client', 'description': '<p><span class=""mention user-mention-52930"" id=""mention-item"" data-mention=""@ARIEL XAVIER"" data-user-id=""52930"" data-mail=""ariel.xavier@dm9.com.br"">@ARIEL XAVIER</span> <span class=""mention user-mention-52712"" id=""mention-item"" data-mention=""@LUIS DE PAULA"" data-user-id=""52712"" data-mail=""luis.paula@dm9.com.br"">@LUIS DE PAULA</span>&nbsp;</p><p>meu bem, segue ajustes de delboni finais.</p><p>com isso já podemos montar o direcional de animação para RTV.</p><p>super hiper mega urgente pliis.</p><p>tks</p><p>Lia</p>', 'field_change': {'requested_by': 'client', 'description': '<p><span class=""mention user-mention-52930"" id=""mention-item"" data-mention=""@ARIEL XAVIER"" data-user-id=""52930"" data-mail=""ariel.xavier@dm9.com.br"">@ARIEL XAVIER</span> <span class=""mention user-mention-52712"" id=""mention-item"" data-mention=""@LUIS DE PAULA"" data-user-id=""52712"" data-mail=""luis.paula@dm9.com.br"">@LUIS DE PAULA</span>&nbsp;</p><p>meu bem, segue ajustes de delboni finais.</p><p>com isso já podemos montar o direcional de animação para RTV.</p><p>super hiper mega urgente pliis.</p><p>tks</p><p>Lia</p>', 'deadline': '2024-10-18 14:00:00', 'reason': 'adjustment', 'assignedTo': [52930], 'assignedUsers': [{'id': 52930, 'firstName': 'ARIEL', 'lastName': 'XAVIER', 'picture': 'c-3898-120735741078.jpeg', 'remainingHours': 100, 'roleId': 4, 'email': 'ariel.xavier@dm9.com.br'}], 'isEdition': False, 'attachments': '[{""id"":""8435036"",""url"":""https://cor.works/public/files/tasks/8iwXD0hky7ySF2Q9JKn3Oh2MJhXA750xoZ8vfA0sRojNDgLXBUFf7xXqsvrzl28yFOjsP32JpR8nOuQGCk7sV44QohMiV9jkyeCJ7sDXVidiGQT07WApZyRyQhmLupT36gMyWNB2bsgMoueJARX1ZyepOkUdhhIHn3G00WugHSSWfj7oPdOE0RmD51WW1KkYZ5I0zsr7uIBECKZZmZbrsgfSVXiGSayQOXRNuM7jwrFiSnTPZXbI59M29HdTnU4k/8435036"",""name"":""Delboni Completude 15OUT_Ajustes.pptx"",""created_at"":""2024-10-17T21:08:36.000Z"",""source"":""S3"",""size"":""84071533"",""file_type"":""pptx"",""discussions_id"":null,""user_id"":""52769"",""contact_id"":null,""media_type"":""document""}]'}, 'company_id': 3898, 'created_at': '2024-10-17 21:08:42', 'updated_at': '2024-10-17 21:08:42', 'deleted_at': None, 'reason': 'adjustment', 'deadline': '2024-10-18T14:00:00.000Z', 'attachments': [{'id': '8435036', 'url': 'https://cor.works/public/files/tasks/8iwXD0hky7ySF2Q9JKn3Oh2MJhXA750xoZ8vfA0sRojNDgLXBUFf7xXqsvrzl28yFOjsP32JpR8nOuQGCk7sV44QohMiV9jkyeCJ7sDXVidiGQT07WApZyRyQhmLupT36gMyWNB2bsgMoueJARX1ZyepOkUdhhIHn3G00WugHSSWfj7oPdOE0RmD51WW1KkYZ5I0zsr7uIBECKZZmZbrsgfSVXiGSayQOXRNuM7jwrFiSnTPZXbI59M29HdTnU4k/8435036', 'name': 'Delboni Completude 15OUT_Ajustes.pptx', 'created_at': '2024-10-17T21:08:36.000Z', 'source': 'S3', 'size': '84071533', 'file_type': 'pptx', 'discussions_id': None, 'user_id': '52769', 'contact_id': None, 'media_type': 'document'}]}, {'id': 663119, 'task_log_id': 7835278, 'user_id': 52769, 'contact_id': None, 'date': '2024-10-10T00:00:00.000Z', 'source': 'client', 'description': '<p><span class=""mention user-mention-52930"" id=""mention-item"" data-mention=""@ARIEL XAVIER"" data-user-id=""52930"" data-mail=""ariel.xavier@dm9.com.br"">@ARIEL XAVIER</span> meu bem, segue abaixo ajustes desses materiais.</p><p>&nbsp;</p><p>1. KV: enviado pela Thayna para você direto</p><p>2. Desdobres: smb://tlbrngw01.feeling.local/clients$/2024/DIAGNOSTICOS_DA_AMERICA(DASA)/DIAGNOSTICOS/DAG_0010_CAMPANHA_DELBONI_2024/CRIACAO/DESDOBRES</p><p>3. PM com os formatos que precisamos desdobras nos motes corretos: anexo</p><p>4. ajustes solicitados nos desdobres q a cliente solicitou que não realizamos: anexo</p><p>&nbsp;</p><p>tks</p><p>Lia&nbsp;</p>', 'field_change': {'requested_by': 'client', 'description': '<p><span class=""mention user-mention-52930"" id=""mention-item"" data-mention=""@ARIEL XAVIER"" data-user-id=""52930"" data-mail=""ariel.xavier@dm9.com.br"">@ARIEL XAVIER</span> meu bem, segue abaixo ajustes desses materiais.</p><p>&nbsp;</p><p>1. KV: enviado pela Thayna para você direto</p><p>2. Desdobres: smb://tlbrngw01.feeling.local/clients$/2024/DIAGNOSTICOS_DA_AMERICA(DASA)/DIAGNOSTICOS/DAG_0010_CAMPANHA_DELBONI_2024/CRIACAO/DESDOBRES</p><p>3. PM com os formatos que precisamos desdobras nos motes corretos: anexo</p><p>4. ajustes solicitados nos desdobres q a cliente solicitou que não realizamos: anexo</p><p>&nbsp;</p><p>tks</p><p>Lia&nbsp;</p>', 'deadline': '2024-10-14 15:00:00', 'reason': 'adjustment', 'assignedTo': [52930], 'assignedUsers': [{'id': 52930, 'firstName': 'ARIEL', 'lastName': 'XAVIER', 'picture': 'c-3898-120735741078.jpeg', 'remainingHours': 100, 'roleId': 4, 'email': 'ariel.xavier@dm9.com.br'}], 'isEdition': False, 'attachments': '[{""id"":""8390901"",""url"":""https://cor.works/public/files/tasks/Pj5U3LgpZyAbT7BnSYGwPF1zUhLB58OeKCAznxrMQv1odHNdFQUva5Ujtn0qhOLpaaSwkEvL9ACFG0wKOMYAIs0u1iFjVI4AIPzG1Ezi292Y00a5Z29YzjyBj8ksZ7sL8ohkweAr4neDPfjvVTSlIZRRrKyLO22piGFSxnjGHf33HRJ9GgyXDDYVlBC5i8LRTPuQd7wHogOEXVDZickmO85F0BDQ18wfsCguMCyCSZ2AFYQ4jnaVizDGmrJhHLUU/8390901"",""name"":""DELBONI_COMPLETUDE_PM_FINAL.xlsx"",""created_at"":""2024-10-10T21:41:02.000Z"",""source"":""S3"",""size"":""2961645"",""file_type"":""xlsx"",""discussions_id"":null,""user_id"":""52769"",""contact_id"":null,""media_type"":""document""},{""id"":""8390921"",""url"":""https://cor.works/public/files/tasks/ANX1w2Twf3T32riAORfb3dWPowpgKhU4aI3IkSmpS8sNMutJ6L23aMubVJDzoiBJtRAY9ztT1QZ2WfgFB6MqctF1THeWUDbddMCaMXTNHDEL3oCYydvucX3F9tZ9LjfYJNzaHoVrWKmq4wp5ws9Yln9bYCN1I97yTKXkdLicNlytV3vY8s0NCHlnn22rfgDa57yMLzUIwpgV7bkQ64jORZrKa0QAcHLsNZuS7Y14NzkSTHARoTESwsOPSeghyPno/8390921"",""name"":""DELBONI_COMPLETUDE_AJUSTES.pptx"",""created_at"":""2024-10-10T21:42:37.000Z"",""source"":""S3"",""size"":""5836722"",""file_type"":""pptx"",""discussions_id"":null,""user_id"":""52769"",""contact_id"":null,""media_type"":""document""}]'}, 'company_id': 3898, 'created_at': '2024-10-10 21:42:42', 'updated_at': '2024-10-10 21:42:42', 'deleted_at': None, 'reason': 'adjustment', 'deadline': '2024-10-14T15:00:00.000Z', 'attachments': [{'id': '8390901', 'url': 'https://cor.works/public/files/tasks/Pj5U3LgpZyAbT7BnSYGwPF1zUhLB58OeKCAznxrMQv1odHNdFQUva5Ujtn0qhOLpaaSwkEvL9ACFG0wKOMYAIs0u1iFjVI4AIPzG1Ezi292Y00a5Z29YzjyBj8ksZ7sL8ohkweAr4neDPfjvVTSlIZRRrKyLO22piGFSxnjGHf33HRJ9GgyXDDYVlBC5i8LRTPuQd7wHogOEXVDZickmO85F0BDQ18wfsCguMCyCSZ2AFYQ4jnaVizDGmrJhHLUU/8390901', 'name': 'DELBONI_COMPLETUDE_PM_FINAL.xlsx', 'created_at': '2024-10-10T21:41:02.000Z', 'source': 'S3', 'size': '2961645', 'file_type': 'xlsx', 'discussions_id': None, 'user_id': '52769', 'contact_id': None, 'media_type': 'document'}, {'id': '8390921', 'url': 'https://cor.works/public/files/tasks/ANX1w2Twf3T32riAORfb3dWPowpgKhU4aI3IkSmpS8sNMutJ6L23aMubVJDzoiBJtRAY9ztT1QZ2WfgFB6MqctF1THeWUDbddMCaMXTNHDEL3oCYydvucX3F9tZ9LjfYJNzaHoVrWKmq4wp5ws9Yln9bYCN1I97yTKXkdLicNlytV3vY8s0NCHlnn22rfgDa57yMLzUIwpgV7bkQ64jORZrKa0QAcHLsNZuS7Y14NzkSTHARoTESwsOPSeghyPno/8390921', 'name': 'DELBONI_COMPLETUDE_AJUSTES.pptx', 'created_at': '2024-10-10T21:42:37.000Z', 'source': 'S3', 'size': '5836722', 'file_type': 'pptx', 'discussions_id': None, 'user_id': '52769', 'contact_id': None, 'media_type': 'document'}]}, {'id': 662110, 'task_log_id': 7835278, 'user_id': 52769, 'contact_id': None, 'date': '2024-10-09T00:00:00.000Z', 'source': 'client', 'description': '<p><span class=""mention user-mention-52785"" id=""mention-item"" data-mention=""@THAYNA NEVES"" data-user-id=""52785"" data-mail=""thayna.neves@dm9.com.br"">@THAYNA NEVES</span> tudo bem?</p><p>temos dois ajustes, você pode fechar e me reenviar o ppt, pf?</p><p>anexo ajustes + imagem nova para troca.</p><p>também preciso da ref de todas as imagens para orçarmos, please.</p><p>tks</p><p>Lia</p>', 'field_change': {'requested_by': 'client', 'description': '<p><span class=""mention user-mention-52785"" id=""mention-item"" data-mention=""@THAYNA NEVES"" data-user-id=""52785"" data-mail=""thayna.neves@dm9.com.br"">@THAYNA NEVES</span> tudo bem?</p><p>temos dois ajustes, você pode fechar e me reenviar o ppt, pf?</p><p>anexo ajustes + imagem nova para troca.</p><p>também preciso da ref de todas as imagens para orçarmos, please.</p><p>tks</p><p>Lia</p>', 'deadline': '2024-10-09 22:00:00', 'reason': 'adjustment', 'assignedTo': [52785], 'assignedUsers': [{'id': 52785, 'firstName': 'THAYNA', 'lastName': 'NEVES', 'picture': 'c-3898-201512853490.jpeg', 'remainingHours': 100, 'roleId': 4, 'email': 'thayna.neves@dm9.com.br'}], 'isEdition': False, 'attachments': '[]'}, 'company_id': 3898, 'created_at': '2024-10-09 20:24:18', 'updated_at': '2024-10-09 20:24:18', 'deleted_at': None, 'reason': 'adjustment', 'deadline': '2024-10-09T22:00:00.000Z', 'attachments': []}, {'id': 657865, 'task_log_id': 7835278, 'user_id': 52769, 'contact_id': None, 'date': '2024-10-02T00:00:00.000Z', 'source': 'client', 'description': '<p><span class=""mention user-mention-52827"" id=""mention-item"" data-mention=""@MARINA RIBEIRO"" data-user-id=""52827"" data-mail=""marina.ribeiro@dm9.com.br"">@MARINA RIBEIRO</span> <span class=""mention user-mention-52712"" id=""mention-item"" data-mention=""@LUIS DE PAULA"" data-user-id=""52712"" data-mail=""luis.paula@dm9.com.br"">@LUIS DE PAULA</span> <span class=""mention user-mention-51198"" id=""mention-item"" data-mention=""@ANA CERQUEIRA"" data-user-id=""51198"" data-mail=""ana.cerqueira@dm9.com.br"">@ANA CERQUEIRA</span>&nbsp;</p><p>lindos, segue feedback da cliente para delboni.</p><p>algumas observações importantes:</p><p>1. preciso que alinhem o prazo certinho de acordo com a pauta da Mari</p><p>2. combinei com a cliente que iremos primeiros fechar os KVs para depois enviarmos os desdobres com as cenas animadas (banco de vídeos)</p><p>&nbsp;</p><p>qualquer dúvida me chamem.</p><p>&nbsp;</p><p>tks</p><p>Lia</p>', 'field_change': {'requested_by': 'client', 'description': '<p><span class=""mention user-mention-52827"" id=""mention-item"" data-mention=""@MARINA RIBEIRO"" data-user-id=""52827"" data-mail=""marina.ribeiro@dm9.com.br"">@MARINA RIBEIRO</span> <span class=""mention user-mention-52712"" id=""mention-item"" data-mention=""@LUIS DE PAULA"" data-user-id=""52712"" data-mail=""luis.paula@dm9.com.br"">@LUIS DE PAULA</span> <span class=""mention user-mention-51198"" id=""mention-item"" data-mention=""@ANA CERQUEIRA"" data-user-id=""51198"" data-mail=""ana.cerqueira@dm9.com.br"">@ANA CERQUEIRA</span>&nbsp;</p><p>lindos, segue feedback da cliente para delboni.</p><p>algumas observações importantes:</p><p>1. preciso que alinhem o prazo certinho de acordo com a pauta da Mari</p><p>2. combinei com a cliente que iremos primeiros fechar os KVs para depois enviarmos os desdobres com as cenas animadas (banco de vídeos)</p><p>&nbsp;</p><p>qualquer dúvida me chamem.</p><p>&nbsp;</p><p>tks</p><p>Lia</p>', 'deadline': '2024-10-03 21:00:00', 'reason': 'adjustment', 'assignedTo': [52827], 'assignedUsers': [{'id': 52827, 'firstName': 'MARINA', 'lastName': 'RIBEIRO', 'picture': 'c-3898-280039279449.JPG', 'remainingHours': 100, 'roleId': 4, 'email': 'marina.ribeiro@dm9.com.br'}], 'isEdition': False, 'attachments': '[{""id"":""8331014"",""url"":""https://cor.works/public/files/tasks/DY667OtEl3oZ76kyjvQPoXgF8l3cTi2gPwpRtiaZveH2Sc1EbhLHimvXZrcDdSoGcfRO5JSMNtVfMtWoszSmhKo3jJPT6sW0F9IaNgA04WhwOhgSVQKRCAR2EcclGy8p2L9yRTxsJmDRwlfu4WYqBDw1AzULxpfEGdQy48xyianwTy5k6Tj0nKaJBXtY8IhzsFPPa1gXoZgmgy1qcq3ZANinnYjacmaT7fjE4oND9DUZ3UoOVHYf8PDVIYD1kPYO/8331014"",""name"":""ajustes_kv_campanha_02.10.pptx"",""created_at"":""2024-10-02T21:11:27.000Z"",""source"":""S3"",""size"":""11130389"",""file_type"":""pptx"",""discussions_id"":null,""user_id"":""52769"",""contact_id"":null,""media_type"":""document""}]'}, 'company_id': 3898, 'created_at': '2024-10-02 21:11:50', 'updated_at': '2024-10-02 21:11:50', 'deleted_at': None, 'reason': 'adjustment', 'deadline': '2024-10-03T21:00:00.000Z', 'attachments': [{'id': '8331014', 'url': 'https://cor.works/public/files/tasks/DY667OtEl3oZ76kyjvQPoXgF8l3cTi2gPwpRtiaZveH2Sc1EbhLHimvXZrcDdSoGcfRO5JSMNtVfMtWoszSmhKo3jJPT6sW0F9IaNgA04WhwOhgSVQKRCAR2EcclGy8p2L9yRTxsJmDRwlfu4WYqBDw1AzULxpfEGdQy48xyianwTy5k6Tj0nKaJBXtY8IhzsFPPa1gXoZgmgy1qcq3ZANinnYjacmaT7fjE4oND9DUZ3UoOVHYf8PDVIYD1kPYO/8331014', 'name': 'ajustes_kv_campanha_02.10.pptx', 'created_at': '2024-10-02T21:11:27.000Z', 'source': 'S3', 'size': '11130389', 'file_type': 'pptx', 'discussions_id': None, 'user_id': '52769', 'contact_id': None, 'media_type': 'document'}]}]"
179,7856246,IFO0013/2024 Groceries 2024_OUTUBRO_BI,445923,,nueva,,"{'id': 445923, 'name': 'GROCERIES 2024', 'client_id': 58231, 'client': {'id': 58231, 'name': 'IFOOD', 'client_status_id': 1}}",[],[],[]
180,7488059,Weekly - *Fluxo* Resultados Mídia + Social FD,438208,7488020.0,estancada,"{'id': 7488020, 'title': 'AON 2024_SOCIAL_IFOOD | Weekly - Resultados Mídia + Social FD'}","{'id': 438208, 'name': 'AON 2024', 'client_id': 58231, 'client': {'id': 58231, 'name': 'IFOOD', 'client_status_id': 1}}",[],[],[]
181,6567786,HORAS NÃO ALOCADAS EM CLIENTE ,443452,,en_proceso,,"{'id': 443452, 'name': 'HORAS NÃO ALOCADAS EM CLIENTE', 'client_id': 58404, 'client': {'id': 58404, 'name': 'DM9', 'client_status_id': 1}}",[],[],[]
182,7808036,Campanha Clube Outubro,433425,,finalizada,,"{'id': 433425, 'name': 'CLUBE IFOOD', 'client_id': 58231, 'client': {'id': 58231, 'name': 'IFOOD', 'client_status_id': 1}}",[],[],[]
183,7225825,"GOSTOSO, SABOROSO / Plano de Mídia + PM",473481,7046711.0,en_proceso,"{'id': 7046711, 'title': 'GOSTOSO, SABOROSO / PLANO DE MÍDIA'}","{'id': 473481, 'name': 'GOSTOSO SABOROSO', 'client_id': 58275, 'client': {'id': 58275, 'name': 'VIGOR ALIMENTOS S.A.', 'client_status_id': 1}}",[],[],[]
184,6473194,[CARE PLUS SAÚDE] STATUS SEMANAL,433512,,finalizada,,"{'id': 433512, 'name': 'INSTITUCIONAL.', 'client_id': 58319, 'client': {'id': 58319, 'name': 'CARE PLUS', 'client_status_id': 1}}",[],[],[]
185,7301786,CARE PLUS SAÚDE - RELATÓRIO MENSAL JUNHO,433512,,finalizada,,"{'id': 433512, 'name': 'INSTITUCIONAL.', 'client_id': 58319, 'client': {'id': 58319, 'name': 'CARE PLUS', 'client_status_id': 1}}",[],[],[]
